news_type,fav,true,important,concordant,familiar,boring,positive,negative,sensational,Party,demrep_c,social_conserv,economic_conserv,Age,Gender,Education,income,Y,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6
1,2,3,3,2,5,3,3,3,4,3.0,4,3,3,36.0,2,4.0,5,1,1,0,0,0,0,0
1,4,1,1,4,1,1,1,2,4,3.0,4,3,3,36.0,2,4.0,5,1,1,0,0,0,0,0
1,3,2,2,3,1,1,1,1,3,3.0,4,3,3,36.0,2,4.0,5,0,1,0,0,0,0,0
1,6,1,4,6,1,2,4,3,6,3.0,4,3,3,36.0,2,4.0,5,0,1,0,0,0,0,0
1,4,5,6,4,1,1,2,6,4,3.0,4,3,3,36.0,2,4.0,5,1,1,0,0,0,0,0
1,1,1,2,1,1,2,1,2,5,3.0,4,3,3,36.0,2,4.0,5,0,1,0,0,0,0,0
1,4,1,1,4,1,5,5,2,5,3.0,4,3,3,36.0,2,4.0,5,1,1,0,0,0,0,0
0,2,6,6,2,5,2,1,6,2,3.0,4,3,3,36.0,2,4.0,5,1,1,0,0,0,0,0
1,2,2,5,2,1,1,1,5,2,3.0,4,3,4,74.0,2,6.0,5,1,1,0,0,0,0,0
1,2,2,2,2,1,4,1,4,6,3.0,4,3,4,74.0,2,6.0,5,0,1,0,0,0,0,0
1,5,6,3,5,2,2,1,2,1,3.0,4,3,4,74.0,2,6.0,5,0,1,0,0,0,0,0
0,2,3,5,2,2,1,2,4,2,3.0,4,3,4,74.0,2,6.0,5,1,1,0,0,0,0,0
0,3,4,4,3,3,4,3,3,3,3.0,4,3,4,74.0,2,6.0,5,1,1,0,0,0,0,0
0,6,1,1,6,1,6,1,2,3,3.0,4,3,4,74.0,2,6.0,5,0,1,0,0,0,0,0
0,5,4,6,5,3,2,1,2,4,3.0,4,3,4,74.0,2,6.0,5,1,1,0,0,0,0,0
0,2,5,5,2,1,1,1,4,2,3.0,4,3,4,74.0,2,6.0,5,0,1,0,0,0,0,0
0,6,1,2,6,3,2,1,6,2,3.0,4,3,4,74.0,2,6.0,5,0,1,0,0,0,0,0
0,6,1,1,6,1,2,1,2,6,3.0,4,3,4,74.0,2,6.0,5,1,1,0,0,0,0,0
1,6,6,6,6,6,6,6,6,6,2.0,6,5,5,49.0,2,4.0,9,1,1,0,0,0,0,0
1,4,4,4,4,4,4,4,4,4,2.0,6,5,5,49.0,2,4.0,9,1,1,0,0,0,0,0
1,4,4,4,4,4,4,4,4,4,2.0,6,5,5,49.0,2,4.0,9,1,1,0,0,0,0,0
1,6,6,6,6,1,6,6,6,6,2.0,6,5,5,49.0,2,4.0,9,1,1,0,0,0,0,0
1,6,6,6,6,6,6,6,6,6,2.0,6,5,5,49.0,2,4.0,9,1,1,0,0,0,0,0
1,6,6,6,6,6,6,6,6,6,2.0,6,5,5,49.0,2,4.0,9,1,1,0,0,0,0,0
0,6,6,6,6,6,6,6,6,6,2.0,6,5,5,49.0,2,4.0,9,1,1,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,2.0,6,5,5,49.0,2,4.0,9,0,1,0,0,0,0,0
0,5,5,5,5,5,5,5,5,5,2.0,6,5,5,49.0,2,4.0,9,1,1,0,0,0,0,0
0,6,6,6,6,6,6,6,6,6,2.0,6,5,5,49.0,2,4.0,9,1,1,0,0,0,0,0
1,3,1,1,4,1,1,1,1,1,1.0,1,4,5,50.0,1,5.0,11,0,1,0,0,0,0,0
1,4,1,1,3,1,6,1,5,3,1.0,1,4,5,50.0,1,5.0,11,0,1,0,0,0,0,0
1,1,5,4,6,3,3,4,2,4,1.0,1,4,5,50.0,1,5.0,11,1,1,0,0,0,0,0
0,1,6,5,6,3,1,6,1,1,1.0,1,4,5,50.0,1,5.0,11,1,1,0,0,0,0,0
0,6,1,5,1,5,4,1,5,6,1.0,1,4,5,50.0,1,5.0,11,0,1,0,0,0,0,0
0,4,3,2,3,1,6,2,2,6,1.0,1,4,5,50.0,1,5.0,11,0,1,0,0,0,0,0
0,1,4,3,6,5,2,4,1,1,1.0,1,4,5,50.0,1,5.0,11,0,1,0,0,0,0,0
0,6,3,4,1,6,3,2,4,5,1.0,1,4,5,50.0,1,5.0,11,0,1,0,0,0,0,0
0,1,6,5,6,2,1,6,1,1,1.0,1,4,5,50.0,1,5.0,11,1,1,0,0,0,0,0
0,6,4,6,1,3,1,1,6,6,1.0,1,4,5,50.0,1,5.0,11,1,1,0,0,0,0,0
1,4,2,5,3,4,1,4,5,4,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
1,1,5,5,6,6,1,6,1,4,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
1,4,5,4,3,4,5,6,5,4,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
1,1,4,5,6,4,3,5,3,4,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
1,1,5,6,6,5,1,6,5,4,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
1,4,2,4,3,5,1,4,4,4,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
0,5,5,5,2,3,1,2,4,4,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
0,4,3,4,3,4,3,4,3,2,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
0,4,5,4,3,5,1,4,2,4,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
0,2,5,5,5,5,2,4,3,5,1.0,1,3,2,41.0,1,7.0,8,1,1,0,0,0,0,0
1,1,4,4,6,4,1,5,3,4,3.0,3,3,3,37.0,1,1.0,1,1,0,0,0,0,0,1
1,2,4,4,5,1,1,1,1,3,3.0,3,3,3,37.0,1,1.0,1,0,0,0,0,0,0,1
1,3,1,1,4,1,6,1,4,5,3.0,3,3,3,37.0,1,1.0,1,0,0,0,0,0,0,1
1,3,1,1,4,1,1,1,5,6,3.0,3,3,3,37.0,1,1.0,1,0,0,0,0,0,0,1
1,3,1,1,4,1,6,1,5,6,3.0,3,3,3,37.0,1,1.0,1,0,0,0,0,0,0,1
1,3,1,1,4,1,6,1,1,5,3.0,3,3,3,37.0,1,1.0,1,0,0,0,0,0,0,1
1,1,1,1,6,1,6,1,4,6,3.0,3,3,3,37.0,1,1.0,1,0,0,0,0,0,0,1
0,1,4,4,6,2,1,4,1,3,3.0,3,3,3,37.0,1,1.0,1,0,0,0,0,0,0,1
0,3,3,1,4,1,2,1,4,3,3.0,3,3,3,37.0,1,1.0,1,0,0,0,0,0,0,1
0,1,1,1,6,1,6,1,5,4,3.0,3,3,3,37.0,1,1.0,1,0,0,0,0,0,0,1
1,3,2,4,4,1,3,2,2,4,,3,3,3,71.0,2,,2,0,1,0,0,0,0,0
1,4,1,4,3,1,6,1,1,6,,3,3,3,71.0,2,,2,0,1,0,0,0,0,0
1,4,1,5,3,1,3,1,2,6,,3,3,3,71.0,2,,2,0,1,0,0,0,0,0
1,4,1,4,3,1,3,1,2,6,,3,3,3,71.0,2,,2,0,1,0,0,0,0,0
1,3,1,2,4,1,5,1,1,5,,3,3,3,71.0,2,,2,0,1,0,0,0,0,0
1,4,2,4,3,1,3,1,3,4,,3,3,3,71.0,2,,2,0,1,0,0,0,0,0
0,4,4,5,3,1,1,1,5,3,,3,3,3,71.0,2,,2,1,1,0,0,0,0,0
0,4,4,4,3,2,3,1,2,4,,3,3,3,71.0,2,,2,0,1,0,0,0,0,0
0,5,4,2,2,2,4,3,1,4,,3,3,3,71.0,2,,2,0,1,0,0,0,0,0
0,2,1,4,5,1,3,1,3,5,,3,3,3,71.0,2,,2,0,1,0,0,0,0,0
1,4,3,2,4,3,5,2,2,2,3.0,4,3,1,20.0,2,6.0,4,1,0,1,0,0,0,0
1,3,4,4,3,1,2,3,4,1,3.0,4,3,1,20.0,2,6.0,4,0,0,1,0,0,0,0
1,4,4,2,4,2,1,2,3,3,3.0,4,3,1,20.0,2,6.0,4,1,0,1,0,0,0,0
1,3,4,1,3,1,2,4,2,4,3.0,4,3,1,20.0,2,6.0,4,1,0,1,0,0,0,0
1,3,3,5,3,1,2,4,2,3,3.0,4,3,1,20.0,2,6.0,4,1,0,1,0,0,0,0
0,4,3,3,4,1,3,3,1,2,3.0,4,3,1,20.0,2,6.0,4,1,0,1,0,0,0,0
0,4,3,4,4,3,4,3,4,4,3.0,4,3,1,20.0,2,6.0,4,0,0,1,0,0,0,0
0,3,4,4,3,5,2,3,5,3,3.0,4,3,1,20.0,2,6.0,4,1,0,1,0,0,0,0
0,4,3,5,4,2,3,3,4,2,3.0,4,3,1,20.0,2,6.0,4,1,0,1,0,0,0,0
0,3,5,3,3,2,4,1,4,3,3.0,4,3,1,20.0,2,6.0,4,1,0,1,0,0,0,0
1,1,4,5,1,1,4,1,5,3,3.0,4,4,3,75.0,2,,6,0,1,0,0,0,0,0
1,4,1,1,4,1,3,1,1,5,3.0,4,4,3,75.0,2,,6,0,1,0,0,0,0,0
1,1,2,6,1,1,1,1,6,3,3.0,4,4,3,75.0,2,,6,1,1,0,0,0,0,0
1,6,4,6,6,1,1,6,2,6,3.0,4,4,3,75.0,2,,6,1,1,0,0,0,0,0
1,1,1,5,1,1,4,1,6,6,3.0,4,4,3,75.0,2,,6,0,1,0,0,0,0,0
1,6,6,6,6,1,1,5,1,1,3.0,4,4,3,75.0,2,,6,0,1,0,0,0,0,0
1,6,6,6,6,1,4,4,1,1,3.0,4,4,3,75.0,2,,6,0,1,0,0,0,0,0
0,1,1,6,1,1,3,1,4,6,3.0,4,4,3,75.0,2,,6,0,1,0,0,0,0,0
0,1,5,5,1,1,1,4,1,1,3.0,4,4,3,75.0,2,,6,0,1,0,0,0,0,0
0,6,6,6,6,5,1,4,1,1,3.0,4,4,3,75.0,2,,6,0,1,0,0,0,0,0
1,5,1,6,5,1,2,1,3,4,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
1,6,5,2,6,4,4,1,4,3,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
1,3,5,4,3,1,4,1,1,1,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
1,6,3,4,6,2,4,1,1,2,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
1,1,1,4,1,1,3,1,2,6,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
0,5,6,6,5,3,3,3,1,1,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
0,2,2,5,2,1,1,2,1,3,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
0,5,4,6,5,1,2,1,1,3,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
0,4,6,1,4,6,5,1,1,1,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
0,2,4,1,2,3,5,1,1,4,3.0,4,5,5,61.0,2,5.0,12,0,1,0,0,0,0,0
1,5,4,5,5,2,1,1,1,3,,4,3,3,55.0,2,3.0,6,1,1,0,0,0,0,1
1,6,2,6,6,1,2,1,1,5,,4,3,3,55.0,2,3.0,6,1,1,0,0,0,0,1
1,6,1,6,6,1,1,6,1,4,,4,3,3,55.0,2,3.0,6,1,1,0,0,0,0,1
1,1,1,6,1,1,4,1,6,6,,4,3,3,55.0,2,3.0,6,0,1,0,0,0,0,1
1,1,3,6,1,1,2,1,5,6,,4,3,3,55.0,2,3.0,6,0,1,0,0,0,0,1
1,1,1,6,1,1,1,1,6,6,,4,3,3,55.0,2,3.0,6,0,1,0,0,0,0,1
0,6,6,6,6,6,1,6,1,1,,4,3,3,55.0,2,3.0,6,1,1,0,0,0,0,1
0,1,4,5,1,1,2,1,1,1,,4,3,3,55.0,2,3.0,6,0,1,0,0,0,0,1
0,1,5,5,1,3,1,1,3,1,,4,3,3,55.0,2,3.0,6,1,1,0,0,0,0,1
0,4,5,4,4,3,2,1,1,1,,4,3,3,55.0,2,3.0,6,1,1,0,0,0,0,1
1,1,1,6,1,1,6,1,1,6,,4,3,3,40.0,2,3.0,4,0,1,0,0,0,0,0
1,6,6,1,6,1,1,2,1,2,,4,3,3,40.0,2,3.0,4,0,1,0,0,0,0,0
1,4,4,3,4,1,6,1,2,4,,4,3,3,40.0,2,3.0,4,0,1,0,0,0,0,0
1,6,1,4,6,1,6,1,1,3,,4,3,3,40.0,2,3.0,4,0,1,0,0,0,0,0
1,4,1,3,4,1,6,1,1,6,,4,3,3,40.0,2,3.0,4,0,1,0,0,0,0,0
1,6,1,4,6,1,6,1,3,6,,4,3,3,40.0,2,3.0,4,0,1,0,0,0,0,0
1,6,1,1,6,1,6,1,1,3,,4,3,3,40.0,2,3.0,4,0,1,0,0,0,0,0
0,6,6,6,6,2,1,6,1,1,,4,3,3,40.0,2,3.0,4,1,1,0,0,0,0,0
0,1,6,3,1,1,6,1,1,1,,4,3,3,40.0,2,3.0,4,0,1,0,0,0,0,0
0,3,6,6,3,1,1,1,2,1,,4,3,3,40.0,2,3.0,4,0,1,0,0,0,0,0
1,4,1,5,3,1,6,1,5,1,1.0,1,1,1,35.0,1,6.0,12,0,1,0,0,0,0,0
1,3,1,1,4,1,1,1,5,1,1.0,1,1,1,35.0,1,6.0,12,0,1,0,0,0,0,0
1,1,6,6,6,6,1,6,1,6,1.0,1,1,1,35.0,1,6.0,12,1,1,0,0,0,0,0
1,1,1,1,6,1,5,1,4,1,1.0,1,1,1,35.0,1,6.0,12,0,1,0,0,0,0,0
1,2,1,1,5,1,5,1,5,1,1.0,1,1,1,35.0,1,6.0,12,0,1,0,0,0,0,0
0,1,6,6,6,6,1,6,6,6,1.0,1,1,1,35.0,1,6.0,12,1,1,0,0,0,0,0
0,4,6,6,3,6,2,6,6,6,1.0,1,1,1,35.0,1,6.0,12,1,1,0,0,0,0,0
0,4,3,4,3,4,3,4,4,4,1.0,1,1,1,35.0,1,6.0,12,1,1,0,0,0,0,0
0,4,4,4,3,3,3,4,5,4,1.0,1,1,1,35.0,1,6.0,12,1,1,0,0,0,0,0
0,1,6,6,6,6,2,6,2,6,1.0,1,1,1,35.0,1,6.0,12,1,1,0,0,0,0,0
1,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
1,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
1,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
1,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
0,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
0,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
0,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
0,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
0,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
0,5,5,5,5,5,5,5,5,5,2.0,5,2,4,34.0,1,5.0,11,1,1,0,0,0,0,0
1,1,4,6,1,1,1,1,6,1,2.0,6,5,5,33.0,2,3.0,12,1,1,0,0,0,0,0
1,4,5,5,4,2,1,1,6,3,2.0,6,5,5,33.0,2,3.0,12,1,1,0,0,0,0,0
1,6,6,6,6,4,1,1,6,1,2.0,6,5,5,33.0,2,3.0,12,1,1,0,0,0,0,0
1,1,6,6,1,5,1,1,6,1,2.0,6,5,5,33.0,2,3.0,12,1,1,0,0,0,0,0
1,3,3,3,3,1,4,4,3,3,2.0,6,5,5,33.0,2,3.0,12,1,1,0,0,0,0,0
1,6,6,6,6,1,2,6,1,4,2.0,6,5,5,33.0,2,3.0,12,1,1,0,0,0,0,0
0,1,4,2,1,1,2,3,3,3,2.0,6,5,5,33.0,2,3.0,12,0,1,0,0,0,0,0
0,6,3,6,6,1,4,1,3,3,2.0,6,5,5,33.0,2,3.0,12,0,1,0,0,0,0,0
0,3,3,6,3,1,2,5,2,3,2.0,6,5,5,33.0,2,3.0,12,1,1,0,0,0,0,0
0,1,6,5,1,1,1,1,6,2,2.0,6,5,5,33.0,2,3.0,12,1,1,0,0,0,0,0
1,6,5,6,6,1,1,6,1,1,2.0,6,5,5,50.0,2,3.0,2,1,1,0,0,0,0,0
1,6,5,4,6,1,1,1,1,1,2.0,6,5,5,50.0,2,3.0,2,0,1,0,0,0,0,0
1,4,3,4,4,1,4,1,1,2,2.0,6,5,5,50.0,2,3.0,2,0,1,0,0,0,0,0
1,6,1,6,6,1,1,6,1,1,2.0,6,5,5,50.0,2,3.0,2,1,1,0,0,0,0,0
1,4,1,4,4,1,1,1,1,3,2.0,6,5,5,50.0,2,3.0,2,0,1,0,0,0,0,0
0,5,4,4,5,1,4,1,1,1,2.0,6,5,5,50.0,2,3.0,2,0,1,0,0,0,0,0
0,3,4,4,3,1,4,1,2,1,2.0,6,5,5,50.0,2,3.0,2,0,1,0,0,0,0,0
0,6,2,5,6,1,1,1,1,3,2.0,6,5,5,50.0,2,3.0,2,0,1,0,0,0,0,0
0,6,4,4,6,1,1,3,1,2,2.0,6,5,5,50.0,2,3.0,2,0,1,0,0,0,0,0
0,6,4,4,6,1,2,2,1,3,2.0,6,5,5,50.0,2,3.0,2,0,1,0,0,0,0,0
1,1,2,6,6,1,1,1,4,4,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
1,1,1,6,6,1,1,1,5,6,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
1,1,1,6,6,1,1,1,5,6,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
1,6,1,6,1,1,1,1,5,6,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
1,6,1,6,1,1,1,1,2,5,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
1,6,1,6,1,1,1,1,6,6,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
0,6,4,6,1,3,1,1,6,2,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
0,6,1,6,1,1,1,1,4,5,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
0,6,1,6,1,2,1,1,6,3,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
0,6,1,5,1,1,4,1,1,5,3.0,3,3,3,77.0,2,,3,0,1,0,0,0,0,0
1,3,5,5,3,4,3,5,1,5,2.0,4,3,3,80.0,1,7.0,9,1,1,0,0,0,0,0
1,4,3,5,4,1,5,1,3,3,2.0,4,3,3,80.0,1,7.0,9,0,1,0,0,0,0,0
1,2,4,6,2,1,2,1,1,4,2.0,4,3,3,80.0,1,7.0,9,0,1,0,0,0,0,0
1,3,3,1,3,1,6,1,3,6,2.0,4,3,3,80.0,1,7.0,9,0,1,0,0,0,0,0
1,4,2,3,4,1,4,1,1,4,2.0,4,3,3,80.0,1,7.0,9,0,1,0,0,0,0,0
1,3,5,2,3,1,6,1,1,1,2.0,4,3,3,80.0,1,7.0,9,0,1,0,0,0,0,0
0,5,4,6,5,2,2,1,4,4,2.0,4,3,3,80.0,1,7.0,9,0,1,0,0,0,0,0
0,3,5,6,3,4,4,2,3,4,2.0,4,3,3,80.0,1,7.0,9,0,1,0,0,0,0,0
0,2,6,6,2,1,2,3,3,4,2.0,4,3,3,80.0,1,7.0,9,0,1,0,0,0,0,0
0,3,4,5,3,1,4,4,2,4,2.0,4,3,3,80.0,1,7.0,9,0,1,0,0,0,0,0
1,1,4,5,6,2,1,2,1,1,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
1,1,5,4,6,4,1,4,2,1,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
1,5,5,5,2,3,1,3,1,1,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
1,2,5,5,5,4,1,4,1,1,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
1,6,2,4,1,2,1,1,2,3,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
0,1,4,5,6,3,1,4,1,1,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
0,5,4,4,2,3,3,3,1,1,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
0,2,5,5,5,3,2,3,1,1,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
0,3,5,5,4,4,1,4,1,1,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
0,5,5,5,2,2,1,4,1,1,3.0,3,3,3,56.0,1,5.0,1,0,0,0,0,0,0,0
1,3,3,4,3,4,4,3,4,4,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
1,3,4,3,3,3,3,3,4,3,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
1,3,3,4,3,4,3,4,3,3,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
1,2,3,3,2,3,4,4,2,3,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
1,3,3,3,3,4,4,5,4,3,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
0,2,5,3,2,3,2,4,3,3,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
0,3,4,4,3,4,3,3,3,3,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
0,3,4,4,3,4,4,4,4,4,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
0,3,4,4,3,3,4,3,4,3,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
0,1,3,5,1,4,3,4,3,4,3.0,4,3,3,34.0,1,5.0,6,1,0,1,0,0,0,0
1,4,4,4,3,4,4,4,3,3,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
1,4,3,4,3,3,3,3,3,4,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
1,3,4,2,4,3,5,3,4,2,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
1,4,3,5,3,2,4,5,4,4,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
1,4,3,3,3,3,4,4,3,3,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
1,4,5,3,3,3,4,4,4,3,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
0,4,2,3,3,4,4,4,3,3,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
0,3,4,4,4,4,4,4,5,4,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
0,3,4,3,4,4,4,3,4,4,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
0,4,4,3,3,3,3,4,4,3,3.0,3,3,3,43.0,1,,1,1,0,1,0,0,0,0
1,4,3,4,4,2,3,2,2,2,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
1,3,1,4,3,1,3,1,1,3,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
1,2,1,3,2,2,2,2,2,3,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
0,2,5,4,2,3,4,3,3,3,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
0,5,4,4,5,4,2,3,4,3,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
0,2,2,3,2,2,2,3,2,2,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
0,3,3,2,3,1,2,2,2,2,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
0,4,3,3,4,2,2,2,2,2,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
0,1,3,5,1,3,3,3,3,3,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
0,3,2,5,3,3,1,3,3,3,3.0,4,3,4,23.0,1,5.0,3,1,0,0,0,1,0,0
1,2,5,4,5,4,1,4,2,4,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
1,3,3,4,4,4,2,4,2,4,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
0,2,4,4,5,3,3,4,4,3,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
0,2,4,4,5,4,3,4,3,3,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
0,3,4,4,4,1,2,4,4,4,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
0,5,5,5,2,4,2,3,4,4,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
0,5,4,4,2,4,4,4,3,4,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
0,5,2,4,2,4,3,3,3,4,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
0,4,4,4,3,3,3,4,4,4,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
0,4,4,4,3,3,4,3,3,3,3.0,3,3,3,37.0,2,3.0,1,1,0,0,0,1,0,0
1,6,6,5,6,6,5,6,6,6,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
1,1,6,5,1,4,5,5,6,4,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
1,1,6,5,1,5,6,5,5,6,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
1,6,5,6,6,5,1,5,5,5,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
1,6,6,6,6,6,6,6,5,5,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
0,4,5,5,4,4,5,5,5,5,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
0,6,5,6,6,5,1,5,5,6,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
0,4,6,6,4,6,1,6,1,2,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
0,5,6,6,5,5,1,5,6,5,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
0,6,5,5,6,5,5,6,5,4,2.0,4,2,2,29.0,2,,4,1,1,0,0,0,0,0
1,6,6,6,6,6,1,1,6,1,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
1,6,1,1,6,1,6,1,1,6,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
1,6,1,1,6,1,6,1,1,6,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
1,6,1,1,6,1,6,1,1,6,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
0,6,1,1,6,1,6,1,1,6,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
0,6,6,6,6,5,1,6,2,1,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
0,6,6,6,6,6,1,1,6,1,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
0,6,1,1,6,1,6,1,1,6,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
0,6,1,6,6,1,1,5,1,6,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
0,6,1,1,6,1,6,1,5,6,2.0,4,4,4,70.0,2,5.0,3,0,0,0,0,1,0,0
1,4,4,4,4,3,3,3,3,3,2.0,6,4,4,28.0,2,,2,1,0,0,0,1,0,0
1,4,4,4,4,3,3,3,4,4,2.0,6,4,4,28.0,2,,2,1,0,0,0,1,0,0
1,5,4,4,5,4,3,3,4,3,2.0,6,4,4,28.0,2,,2,1,0,0,0,1,0,0
1,5,4,4,5,4,4,3,4,4,2.0,6,4,4,28.0,2,,2,1,0,0,0,1,0,0
